customer_id,name,email,total_orders,total_spent,last_purchase_date,preferred_channel,loyalty_tier,engagement_score
291,"Stephanie Ford",robertoaustin@example.org,11,10006.91,2026-04-15,push,Platinum,80.3
292,"Brandon Nguyen",tgarza@example.org,11,9587.46,2026-05-24,sms,Platinum,88.4
293,"Shari Martin",taterhonda@example.net,18,16345.16,2026-06-07,whatsapp,Platinum,86.46
294,"Savannah Stephens",adamcannon@example.org,14,13440.51,2026-06-13,sms,Platinum,84.8
295,"Robert Clark",sanchezamy@example.net,12,11614.98,2026-05-25,push,Platinum,91.8
296,"Duane Guerrero",williamsrobert@example.org,12,9289.87,2026-06-05,whatsapp,Platinum,86.85
297,"Chad Neal",changmegan@example.org,10,9002.70,2026-06-14,email,Platinum,81.34
298,"Lisa Ho",ronald54@example.net,11,8774.38,2026-05-31,sms,Platinum,81.6
299,"Rebecca Duarte",hgarrett@example.net,11,11221.26,2026-05-29,email,Platinum,80.12
300,"Tyler Collier",jenningsmatthew@example.net,9,8286.45,2026-05-25,push,Platinum,79.04
301,"Kelly Cunningham",abowers@example.net,12,11531.92,2026-06-12,email,Platinum,86.27
302,"Emily Johnson",hlopez@example.com,14,12798.86,2026-06-14,whatsapp,Platinum,86.19
303,"Christian Peterson",zhunter@example.com,11,9858.71,2026-05-30,email,Platinum,86.33
304,"Amber Meyer",sarah91@example.com,16,13960.66,2026-06-09,whatsapp,Platinum,89.09
305,"Ashley Daniels",ericwilson@example.net,11,10531.68,2026-06-10,email,Platinum,82.2
306,"Amber Reyes",bwilliams@example.com,10,9119.97,2026-06-03,whatsapp,Platinum,82.16
307,"Thomas Duran",jenniferlambert@example.net,12,9911.26,2026-06-08,phone,Platinum,84.44
308,"Joy Cohen",christopherlang@example.net,13,11868.09,2026-06-04,push,Platinum,87.81
309,"Joel Jackson",ejohnson@example.org,12,10947.77,2026-06-08,email,Platinum,84.59
310,"John Jones",pallen@example.net,10,8845.71,2026-05-03,whatsapp,Platinum,81.45
311,"Jill Parker",vargassteven@example.net,12,10339.49,2026-05-16,email,Platinum,84.62
312,"Craig Maldonado",shawncarter@example.net,11,10547.46,2026-06-01,whatsapp,Platinum,90.35
313,"Hailey Davis MD",kevin46@example.net,11,9903.99,2026-05-12,whatsapp,Platinum,83.04
314,"Jeffrey Clark",tgarrett@example.com,14,11919.77,2026-06-05,whatsapp,Platinum,88.19
315,"John Kim",alexanderwong@example.org,14,11816.30,2026-06-09,whatsapp,Platinum,88.53
316,"Adam Jimenez",ocruz@example.org,13,12616.59,2026-06-03,push,Platinum,92.44
317,"Angela Wu",thomasjessica@example.com,12,11056.05,2026-06-13,email,Platinum,82.59
318,"Jason Yu",egibson@example.net,12,10374.15,2026-05-17,sms,Platinum,88.28
319,"Rachel King",mitchellchristopher@example.net,12,10892.66,2026-06-03,whatsapp,Platinum,92.19
320,"Angela Thomas",toddlloyd@example.org,11,9301.63,2026-06-04,whatsapp,Platinum,85.49
321,"John Alvarez",karla10@example.org,11,1511.08,2026-06-07,email,Platinum,66.28
322,"Marissa Nelson",hardindana@example.com,19,2862.17,2026-06-07,push,Platinum,81.65
323,"Joseph Jennings",chambersmarie@example.org,12,1790.16,2026-05-24,whatsapp,Platinum,71.58
324,"Matthew Pratt",gatesdavid@example.net,16,2180.56,2026-06-13,whatsapp,Platinum,79.11
325,"Gary Brown",fernando14@example.org,14,2514.07,2026-06-06,email,Platinum,71.28
326,"Andrea Luna",gainesjennifer@example.org,16,1995.02,2026-06-11,push,Platinum,74.85
327,"Aaron Finley",upowell@example.org,12,1631.56,2026-06-11,sms,Platinum,69.73
328,"Miss Elizabeth Price",deborah28@example.org,15,1825.78,2026-06-10,email,Platinum,72.62
329,"Jeffrey Lopez",mccoymichael@example.org,13,1579.38,2026-06-11,whatsapp,Platinum,70.52
330,"Gail Le",blevy@example.org,12,1228.74,2026-06-07,whatsapp,Platinum,69.96
331,"Anthony Parker",sanchezdeborah@example.org,12,1407.49,2026-06-10,whatsapp,Platinum,71.75
332,"Frederick Daugherty",ronaldcain@example.net,14,1888.35,2026-06-04,email,Platinum,68.77
333,"Christopher Sanchez",donald62@example.net,17,2884.90,2026-05-27,whatsapp,Platinum,80.3
334,"Diane Steele",whitechristopher@example.net,18,2611.19,2026-06-13,phone,Platinum,76.09
335,"Justin Lee",burtonkimberly@example.com,18,3347.56,2026-06-13,sms,Platinum,79.63
336,"Dominique Hamilton",ernestlivingston@example.org,13,1773.12,2026-06-01,whatsapp,Platinum,75.08
337,"Annette Rojas",robert53@example.org,16,1760.49,2026-05-25,email,Platinum,70.68
338,"Cheyenne Howard",xthompson@example.org,17,1862.76,2026-06-11,sms,Platinum,68.47
339,"Mark Carr",jeffrey49@example.org,18,2193.31,2026-06-14,push,Platinum,72.69
340,"Lauren Snow",alexis63@example.org,18,2929.92,2026-05-23,push,Platinum,76.0
341,"Jodi Allen",zmendoza@example.net,13,1857.03,2026-06-10,email,Platinum,73.27
342,"William Ford",evan79@example.net,14,1821.11,2026-06-10,sms,Platinum,71.05
343,"Robert French",smullins@example.net,18,3039.63,2026-06-14,email,Platinum,73.78
344,"Justin Ayala",diazgregory@example.net,11,1544.89,2026-06-09,sms,Platinum,66.54
345,"Haley Tucker",wesley64@example.org,18,2865.38,2026-06-11,email,Platinum,74.25
346,"Michael Crawford",susan11@example.org,12,1364.35,2026-06-12,push,Platinum,71.68
347,"Kelly Rogers",carterbryan@example.org,21,3158.02,2026-06-14,email,Platinum,79.8
348,"Donna Bruce",george43@example.com,12,1615.77,2026-06-11,whatsapp,Platinum,72.65
349,"Jessica Wood",evanwilson@example.com,16,1792.49,2026-06-01,push,Platinum,73.93
350,"Theresa Reilly",knapprichard@example.com,16,2017.79,2026-05-11,sms,Platinum,68.59
351,"Bruce Johnson",hannah70@example.org,16,1805.66,2026-06-13,sms,Platinum,74.41
352,"Brandon Hunt",millermelissa@example.net,13,2202.35,2026-06-13,sms,Platinum,74.38
353,"William Sawyer",paul04@example.com,14,1939.06,2026-05-28,sms,Platinum,72.97
354,"Austin Choi DDS",jaredwells@example.net,22,3071.95,2026-06-11,push,Platinum,77.29
355,"Ronald Davenport",marisaroberts@example.com,18,2185.00,2026-06-05,phone,Platinum,74.31
356,"Phillip Snyder",pknox@example.org,15,1951.18,2026-05-29,push,Platinum,73.26
357,"Julia Steele",brucefrancisco@example.org,18,2441.10,2026-06-12,whatsapp,Platinum,80.56
358,"Samantha Cohen",georgegary@example.com,16,1947.77,2026-06-14,sms,Platinum,71.87
359,"Daniel Lopez",samantha21@example.org,17,2148.86,2026-05-26,email,Platinum,74.7
360,"Jessica Huerta",mendozalarry@example.com,17,3257.71,2026-06-12,push,Platinum,78.45
361,"Brian Mcguire",joneskim@example.com,21,3048.57,2026-06-12,email,Platinum,75.41
362,"Christopher Mason",anthony24@example.net,16,1662.21,2026-06-06,sms,Platinum,74.02
363,"Melissa Lopez",glasssamantha@example.net,16,2130.69,2026-06-08,push,Platinum,76.9
364,"Amanda Murphy",tfarmer@example.com,19,3176.91,2026-06-13,push,Platinum,83.19
365,"Holly Smith",elopez@example.com,12,1539.43,2026-06-11,whatsapp,Platinum,69.47
366,"Ryan Hardy",matthewlarson@example.com,16,2743.45,2026-06-10,push,Platinum,79.9
367,"Robert Harding",kathy99@example.com,17,2202.81,2026-05-31,whatsapp,Platinum,74.38
368,"Ronald Jimenez",courtneytaylor@example.org,18,2434.93,2026-06-05,email,Platinum,76.03
369,"Katherine Green",msparks@example.com,19,2210.65,2026-06-14,email,Platinum,71.65
370,"Mike Freeman",nicole27@example.com,23,2959.68,2026-06-13,email,Platinum,72.13
371,"Harold Levine",lbaker@example.com,17,2783.01,2026-05-26,sms,Platinum,78.64
372,"Maria Watkins",qbell@example.org,19,2261.95,2026-06-12,whatsapp,Platinum,74.07
373,"James Armstrong",dominguezbrianna@example.com,17,2437.22,2026-06-11,email,Platinum,69.73
374,"Darrell Newton",karlwilliams@example.net,14,1672.48,2026-06-10,whatsapp,Platinum,69.56
375,"Elizabeth Alvarado",michaeljones@example.com,19,2858.33,2026-06-12,phone,Platinum,73.54
376,"Sarah Meadows",oadams@example.net,17,2821.09,2026-06-11,sms,Platinum,73.92
377,"Paul Cannon",boydmichael@example.org,17,2675.40,2026-05-31,push,Platinum,77.43
378,"Kristin Graham",anthonyrobles@example.com,13,2450.41,2026-06-13,sms,Platinum,71.37
379,"Robert Hopkins",harrisjoseph@example.org,21,3024.56,2026-06-11,phone,Platinum,77.37
380,"Cynthia Duncan",emily16@example.net,16,2394.79,2026-06-03,email,Platinum,76.38
381,"Donald Ortiz",grobinson@example.org,14,1624.80,2026-06-02,email,Platinum,69.38
382,"Roberto Smith",natasha25@example.com,15,1833.52,2026-06-03,push,Platinum,70.17
383,"Timothy Sherman",browningphillip@example.com,16,2468.31,2026-06-12,whatsapp,Platinum,79.65
384,"Monica Kelley",hollyhunter@example.com,19,2930.01,2026-06-01,sms,Platinum,77.28
385,"Ryan Jennings",zacharybooker@example.net,12,1828.20,2026-05-21,sms,Platinum,72.09
386,"Mark Meadows",andrewjohnson@example.net,15,1869.41,2026-05-22,push,Platinum,77.05
387,"Johnny Walker",smithalicia@example.com,15,2317.27,2026-06-07,whatsapp,Platinum,77.78
388,"William Young",robertortiz@example.org,18,3184.33,2026-06-08,sms,Platinum,75.8
389,"Cynthia Odonnell",charles80@example.org,18,2396.01,2026-06-07,whatsapp,Platinum,74.5
390,"Evan Moreno",geoffrey75@example.com,13,2399.24,2026-05-26,email,Platinum,74.54
391,"Carmen Doyle",chloe48@example.com,13,2286.55,2026-06-06,whatsapp,Platinum,73.0
392,"Virginia Hoffman",fwilson@example.org,17,1871.41,2026-06-14,whatsapp,Platinum,78.32
393,"David Jimenez",foxashley@example.com,11,1759.03,2026-06-04,phone,Platinum,68.39
394,"Lori Adams",millermariah@example.net,15,2161.22,2026-06-13,email,Platinum,73.26
395,"Samuel Martin",rossgregory@example.com,15,1820.64,2026-06-09,phone,Platinum,66.85
396,"Jenny Avila",emcclure@example.com,18,2199.66,2026-06-12,email,Platinum,73.27
397,"Bethany Leach",taylor17@example.com,13,1460.85,2026-06-14,sms,Platinum,70.93
398,"David Scott",qdavis@example.net,15,2652.01,2026-06-06,whatsapp,Platinum,80.71
399,"Christopher White",mackallen@example.net,21,3076.98,2026-06-13,whatsapp,Platinum,76.44
400,"Joseph Smith",burgesscassandra@example.net,20,3354.65,2026-06-11,sms,Platinum,76.25
401,"Alexis Waller",christopher20@example.org,13,1969.88,2026-05-26,whatsapp,Platinum,74.04
402,"Parker Wallace",thomasjohnson@example.org,19,2331.17,2026-06-12,push,Platinum,72.46
403,"Kristen Roberts",vallison@example.net,14,1529.07,2026-05-30,email,Platinum,69.66
404,"Teresa Reed",patricia67@example.org,11,1510.67,2026-05-30,push,Platinum,69.73
405,"Hailey Hall",ssmith@example.net,13,1511.46,2026-06-07,whatsapp,Platinum,71.19
406,"John Thompson",christycampbell@example.net,17,2686.79,2026-06-13,push,Platinum,80.77
407,"Steven Johnson",nicole52@example.org,12,1599.24,2026-06-14,push,Platinum,68.47
408,"Scott Russo",kristen08@example.com,17,2218.64,2026-06-10,push,Platinum,73.86
409,"Michelle Gill",pittsrhonda@example.org,13,2105.77,2026-06-11,whatsapp,Platinum,77.98
410,"Mary Hernandez",christopherwatson@example.com,14,2466.10,2026-06-05,email,Platinum,75.17
411,"James Johnson",morganrichard@example.org,21,3273.62,2026-06-08,phone,Platinum,75.52
412,"Robert Liu DVM",rachelbrown@example.net,13,2080.30,2026-05-31,push,Platinum,71.85
413,"Felicia Hardy",trowe@example.org,15,1956.12,2026-06-08,whatsapp,Platinum,76.51
414,"Anthony Watson",john46@example.net,15,2469.57,2026-06-12,whatsapp,Platinum,75.54
415,"Nancy Garcia",justin92@example.net,13,1534.95,2026-06-09,whatsapp,Platinum,74.17
416,"Justin Maxwell",rmiller@example.net,16,1617.24,2026-06-08,email,Platinum,65.68
417,"Terry Wood",bensonstanley@example.org,15,2214.59,2026-06-12,sms,Platinum,76.72
418,"Rick Thomas",kevin54@example.com,15,1369.04,2026-05-25,sms,Platinum,70.97
419,"Jesse Morgan",harrellrobert@example.net,17,2845.68,2026-06-10,whatsapp,Platinum,82.09
420,"Steve Fitzgerald",rachelmorgan@example.org,12,2121.76,2026-06-06,whatsapp,Platinum,76.23
421,"Joseph Rivers",bshaw@example.org,20,3313.74,2026-06-12,push,Platinum,79.22
422,"David Wilson",samuel60@example.net,12,1251.48,2026-06-13,email,Platinum,64.53
423,"Anthony Price",brianwoodward@example.org,20,2636.14,2026-06-08,sms,Platinum,78.39
424,"Alyssa Schultz",bruce78@example.com,17,3036.95,2026-06-14,whatsapp,Platinum,76.59
425,"William Casey",mathisvincent@example.org,17,2262.01,2026-06-06,whatsapp,Platinum,76.41
426,"Melanie Kidd",mahoneytimothy@example.net,16,2245.71,2026-05-28,sms,Platinum,71.57
427,"Emily Fleming",natalie39@example.net,13,1608.15,2026-06-13,whatsapp,Platinum,69.89
428,"Erica Clark",cynthia74@example.org,14,1752.54,2026-06-05,sms,Platinum,73.14
429,"Steven Cabrera",cobbdebra@example.org,13,2335.78,2026-05-27,phone,Platinum,68.66
430,"Michelle Lee",walkerandrew@example.com,22,3189.70,2026-06-13,email,Platinum,75.52
431,"Cheryl Rodgers",kaneashley@example.com,18,2990.76,2026-06-11,sms,Platinum,79.89
432,"Terri Williams",erin70@example.com,15,1872.20,2026-06-14,push,Platinum,75.6
433,"Rhonda Mooney",adam35@example.org,12,1566.16,2026-06-10,push,Platinum,73.07
434,"Timothy Pittman",breynolds@example.net,17,2728.89,2026-06-03,push,Platinum,79.49
435,"Dr. James Wu",garrettbeth@example.org,14,1839.23,2026-06-13,push,Platinum,75.76
436,"Kyle Keller",nmorales@example.com,16,2029.91,2026-06-14,whatsapp,Platinum,76.92
437,"Austin Clarke",briana11@example.org,16,2499.39,2026-06-10,email,Platinum,69.88
438,"Jessica Moyer",devinwilliams@example.org,16,1991.47,2026-06-01,sms,Platinum,74.44
439,"Christie Gonzalez",williamconley@example.org,17,1834.34,2026-06-06,push,Platinum,75.25
440,"Thomas Crawford",gmurphy@example.com,15,2900.10,2026-06-14,email,Platinum,74.71
441,"Heather Spencer",alopez@example.com,16,2361.48,2026-05-23,whatsapp,Platinum,73.96
442,"Kristen White",jefferygreen@example.org,16,2117.30,2026-06-10,sms,Platinum,72.36
443,"Teresa Rowland",zallen@example.com,12,1325.66,2026-05-27,email,Platinum,67.71
444,"Brittany Wright",hinesbrenda@example.net,12,2191.62,2026-06-06,whatsapp,Platinum,78.37
445,"Kelly Webb",lstone@example.com,16,2389.24,2026-06-14,whatsapp,Platinum,77.75
446,"James Pierce",koneal@example.org,20,2754.91,2026-06-11,push,Platinum,75.11
447,"Kevin Marshall",karenphillips@example.net,17,2589.45,2026-06-08,whatsapp,Platinum,77.75
448,"Bradley Kirby",phall@example.org,13,2195.00,2026-05-30,sms,Platinum,72.56
449,"Brenda Wyatt",julie43@example.net,11,1530.70,2026-06-09,whatsapp,Platinum,67.78
450,"Kevin Tran",jeremycurry@example.com,14,1985.56,2026-06-01,push,Platinum,73.78
451,"Rita Flowers",barbaraanderson@example.net,11,1591.23,2026-06-14,sms,Platinum,67.16
452,"Chelsea Rodriguez",zharris@example.org,14,1566.05,2026-05-14,push,Platinum,63.18
453,"David Keller",jamespruitt@example.com,15,1585.99,2026-06-13,whatsapp,Platinum,73.1
454,"Tina Glenn",andersonrobert@example.net,13,2223.75,2026-06-10,whatsapp,Platinum,74.37
455,"Larry Wright",james27@example.org,12,2189.42,2026-06-02,whatsapp,Platinum,73.94
456,"Thomas White",haydenwilliamson@example.com,20,2432.89,2026-06-07,email,Platinum,72.14
457,"Jacob Campos",wjenkins@example.net,12,1459.68,2026-06-11,email,Platinum,66.8
458,"Julia Jones",robert24@example.org,17,2757.44,2026-06-12,push,Platinum,76.34
459,"Michelle Kim",fmurray@example.net,12,1802.30,2026-06-14,push,Platinum,75.84
460,"Steven Patel",eric52@example.org,20,3007.95,2026-06-08,whatsapp,Platinum,78.43
461,"Mitchell Prince",ohorton@example.net,19,2553.58,2026-06-07,whatsapp,Platinum,77.86
462,"Melanie Brown",ajohnson@example.com,12,1561.20,2026-06-13,sms,Platinum,71.63
463,"Heather Thompson",hmcmillan@example.org,13,1824.49,2026-06-10,whatsapp,Platinum,74.51
464,"Wanda Jefferson",katrina71@example.net,19,3273.90,2026-06-07,sms,Platinum,78.01
465,"Jorge Harmon",rogerscharlotte@example.net,15,1862.43,2026-06-01,push,Platinum,76.61
466,"Andrew Mclean",jphillips@example.com,13,1881.35,2026-06-01,sms,Platinum,71.16
467,"Robert Horton II",jamiebrown@example.net,12,1639.17,2026-05-31,sms,Platinum,74.74
468,"Blake Hardy",brittanyguerra@example.org,13,1954.40,2026-05-11,push,Platinum,66.39
469,"Jeremy Wagner",tapiamichael@example.com,14,1735.91,2026-05-26,email,Platinum,73.42
470,"Larry Jones",dford@example.com,14,1767.76,2026-06-04,whatsapp,Platinum,72.23
471,"Scott Cross",jennifergonzalez@example.org,14,1480.05,2026-06-14,sms,Platinum,73.66
472,"Tyler Wise",kfrederick@example.org,15,2995.30,2026-06-14,whatsapp,Platinum,76.74
473,"Kenneth Bates",jblackburn@example.com,15,1888.96,2026-06-03,sms,Platinum,71.18
474,"Kim Tanner",mariaking@example.com,18,2826.25,2026-06-10,push,Platinum,77.76
475,"Patricia Butler",adam27@example.org,16,2025.39,2026-06-05,phone,Platinum,67.07
476,"Steven Ortiz",brianwhite@example.org,18,2520.19,2026-06-11,whatsapp,Platinum,78.12
477,"Nicole Smith",gchambers@example.org,18,2852.87,2026-06-13,sms,Platinum,77.93
478,"Melanie Cooper",msherman@example.com,17,2434.86,2026-06-01,sms,Platinum,72.86
479,"Matthew Alvarez",stephanie35@example.com,13,1635.01,2026-05-24,push,Platinum,73.89
480,"Susan Navarro",ecrosby@example.net,15,1958.09,2026-06-13,push,Platinum,74.09
481,"Dana Jackson",efriedman@example.net,13,1584.47,2026-06-12,email,Platinum,68.16
482,"James Love",monica99@example.org,18,2187.49,2026-06-03,push,Platinum,73.06
483,"Emily Lawrence",david56@example.net,16,1793.06,2026-06-08,push,Platinum,69.43
484,"Terri Hood",dsmith@example.com,12,1408.49,2026-06-11,whatsapp,Platinum,73.82
485,"Gary Carey II",ycarter@example.org,14,1518.74,2026-06-11,whatsapp,Platinum,75.96
486,"Melissa Lee",hmyers@example.net,19,2389.84,2026-05-30,push,Platinum,76.51
487,"Robert Gonzalez",sdominguez@example.org,18,2478.34,2026-06-03,push,Platinum,79.08
488,"Charles Sharp",bairddebra@example.net,20,2229.01,2026-06-13,email,Platinum,74.89
489,"Matthew Richardson",phancock@example.com,17,2092.24,2026-06-10,whatsapp,Platinum,79.31
490,"Dr. Elizabeth Martinez MD",bauerherbert@example.com,16,2214.66,2026-05-28,phone,Platinum,69.77
491,"Jillian Edwards",whitecarol@example.org,17,2468.94,2026-05-22,sms,Platinum,71.38
492,"Mary Wright MD",michael82@example.com,21,2666.34,2026-06-14,sms,Platinum,74.92
493,"Lance Robinson",benjaminthomas@example.org,15,2153.48,2026-06-03,push,Platinum,75.27
494,"Debbie Santos",joshua96@example.org,14,1784.91,2026-05-22,email,Platinum,72.18
495,"Larry Barnes",jenniferelliott@example.net,11,1629.79,2026-06-14,push,Platinum,72.35
496,"Gavin Nelson",ojones@example.org,14,1632.18,2026-06-12,whatsapp,Platinum,76.39
497,"Diane Nelson",wdavis@example.net,19,1782.89,2026-06-12,whatsapp,Platinum,72.46
498,"Cameron Gray",jonathonparks@example.net,14,2134.14,2026-06-09,push,Platinum,78.03
499,"Scott Meza",tmeyer@example.org,13,2913.28,2026-05-17,push,Platinum,77.05
500,"Michael Sullivan",timothyrobertson@example.net,20,3201.89,2026-06-14,whatsapp,Platinum,81.5
501,"Anthony Simpson",charlesfranco@example.net,17,2289.04,2026-05-25,email,Platinum,70.56
502,"Timothy Haley",jason96@example.org,19,2393.71,2026-06-01,whatsapp,Platinum,75.54
503,"Angela Robertson",richardsmith@example.com,9,1365.33,2026-05-23,whatsapp,Gold,64.32
504,"Jeffrey Franco",michael28@example.com,19,2661.96,2026-06-06,email,Platinum,76.15
505,"Cristian Mendoza",ralphmanning@example.org,16,1856.48,2026-06-09,email,Platinum,70.72
506,"Meghan Peterson",ericporter@example.net,12,1624.29,2026-05-26,whatsapp,Platinum,74.76
507,"Craig Mccarthy",katie43@example.net,17,3079.45,2026-06-13,sms,Platinum,76.75
508,"Lisa Davis",hilljames@example.org,13,1909.76,2026-06-10,email,Platinum,70.79
509,"Diana Bell",tschneider@example.org,14,1515.70,2026-06-08,push,Platinum,74.96
510,"Amy Garner",dwright@example.org,15,2162.29,2026-06-10,sms,Platinum,71.56
511,"Shannon Rivera",kevin10@example.net,13,1908.87,2026-06-10,sms,Platinum,70.78
512,"Corey Griffin",willisrhonda@example.net,12,2030.63,2026-05-29,sms,Platinum,75.57
513,"Peter Mathis",jamespierce@example.com,15,1853.52,2026-06-14,email,Platinum,67.33
514,"Antonio Compton",heather24@example.org,15,2504.64,2026-06-14,whatsapp,Platinum,74.18
515,"Laura Vargas",nlawson@example.org,15,2515.35,2026-06-07,push,Platinum,74.82
516,"Charles Stephenson",jeffreyferguson@example.com,14,2225.67,2026-06-02,whatsapp,Platinum,75.45
517,"Jennifer Carr",pottsnicole@example.com,15,2052.02,2026-05-29,sms,Platinum,70.04
518,"Nicole Moore",markharris@example.net,14,2339.38,2026-06-01,email,Platinum,74.19
519,"Alex Martin",ashleyharding@example.org,16,2335.75,2026-06-11,sms,Platinum,77.34
520,"Jamie Smith",ramseyderrick@example.org,18,2793.20,2026-06-13,whatsapp,Platinum,76.37
